Phi[deg],Theta[deg],dB(GainLHCP),dB(GainRHCP)
-106,-178,-3.89156,-12.78
-105,-178,-3.88955,-12.7812
-104,-178,-3.88767,-12.7825
-103,-178,-3.8859,-12.7838
-102,-178,-3.88426,-12.785
-101,-178,-3.88274,-12.7863
-100,-178,-3.88135,-12.7875
-99,-178,-3.88008,-12.7888
-98,-178,-3.87894,-12.7901
-97,-178,-3.87792,-12.7913
-96,-178,-3.87703,-12.7926
-95,-178,-3.87626,-12.7939
-94,-178,-3.87562,-12.7951
-93,-178,-3.87511,-12.7964
-92,-178,-3.87472,-12.7977
-91,-178,-3.87446,-12.7989
-90,-178,-3.87432,-12.8002
-89,-178,-3.87432,-12.8015
-88,-178,-3.87444,-12.8027
-87,-178,-3.87468,-12.804
-86,-178,-3.87505,-12.8052
-85,-178,-3.87555,-12.8065
-84,-178,-3.87618,-12.8077
-83,-178,-3.87693,-12.809
-82,-178,-3.8778,-12.8102
-81,-178,-3.87881,-12.8115
-80,-178,-3.87993,-12.8127
-79,-178,-3.88119,-12.8139
-78,-178,-3.88256,-12.8151
-77,-178,-3.88407,-12.8164
-76,-178,-3.88569,-12.8176
-75,-178,-3.88744,-12.8188
-74,-178,-3.88931,-12.82
-73,-178,-3.89131,-12.8212
-72,-178,-3.89342,-12.8223
-71,-178,-3.89566,-12.8235
-70,-178,-3.89802,-12.8247
-69,-178,-3.9005,-12.8259
-68,-178,-3.9031,-12.827
-67,-178,-3.90581,-12.8282
-66,-178,-3.90865,-12.8293
-65,-178,-3.9116,-12.8305
-64,-178,-3.91467,-12.8316
-63,-178,-3.91785,-12.8327
-62,-178,-3.92115,-12.8338
-61,-178,-3.92456,-12.8349
-60,-178,-3.92808,-12.836
-59,-178,-3.93171,-12.8371
-58,-178,-3.93545,-12.8382
-57,-178,-3.93931,-12.8393
-56,-178,-3.94327,-12.8404
-55,-178,-3.94734,-12.8414
-54,-178,-3.95151,-12.8425
-53,-178,-3.95579,-12.8436
-52,-178,-3.96017,-12.8446
-51,-178,-3.96465,-12.8456
-50,-178,-3.96924,-12.8467
-49,-178,-3.97392,-12.8477
-48,-178,-3.9787,-12.8487
-47,-178,-3.98358,-12.8497
-46,-178,-3.98856,-12.8507
-45,-178,-3.99362,-12.8517
-44,-178,-3.99878,-12.8527
-43,-178,-4.00403,-12.8537
-42,-178,-4.00937,-12.8547
-41,-178,-4.0148,-12.8556
-40,-178,-4.02031,-12.8566
-39,-178,-4.02591,-12.8576
-38,-178,-4.03159,-12.8585
-37,-178,-4.03735,-12.8595
-36,-178,-4.04319,-12.8604
-35,-178,-4.04911,-12.8613
-34,-178,-4.0551,-12.8622
-33,-178,-4.06117,-12.8632
-32,-178,-4.06731,-12.8641
-31,-178,-4.07352,-12.865
-30,-178,-4.0798,-12.8659
-29,-178,-4.08614,-12.8667
-28,-178,-4.09255,-12.8676
-27,-178,-4.09903,-12.8685
-26,-178,-4.10556,-12.8694
-25,-178,-4.11215,-12.8702
-24,-178,-4.1188,-12.8711
-23,-178,-4.12551,-12.8719
-22,-178,-4.13227,-12.8728
-21,-178,-4.13907,-12.8736
-20,-178,-4.14593,-12.8744
-19,-178,-4.15284,-12.8753
-18,-178,-4.15978,-12.8761
-17,-178,-4.16678,-12.8769
-16,-178,-4.17381,-12.8777
-15,-178,-4.18088,-12.8784
-14,-178,-4.18798,-12.8792
-13,-178,-4.19512,-12.88
-12,-178,-4.20229,-12.8808
-11,-178,-4.2095,-12.8815
-10,-178,-4.21672,-12.8822
-9,-178,-4.22398,-12.883
-8,-178,-4.23126,-12.8837
-7,-178,-4.23855,-12.8844
-6,-178,-4.24587,-12.8851
-5,-178,-4.2532,-12.8858
-4,-178,-4.26055,-12.8865
-3,-178,-4.26791,-12.8872
-2,-178,-4.27527,-12.8878
-1,-178,-4.28265,-12.8885
0,-178,-4.29003,-12.8891
1,-178,-4.29741,-12.8898
2,-178,-4.30479,-12.8904
3,-178,-4.31217,-12.891
4,-178,-4.31955,-12.8916
5,-178,-4.32692,-12.8922
6,-178,-4.33428,-12.8927
7,-178,-4.34163,-12.8933
8,-178,-4.34897,-12.8938
9,-178,-4.35629,-12.8943
10,-178,-4.3636,-12.8949
11,-178,-4.37088,-12.8953
12,-178,-4.37814,-12.8958
13,-178,-4.38538,-12.8963
14,-178,-4.39259,-12.8967
15,-178,-4.39977,-12.8972
16,-178,-4.40692,-12.8976
17,-178,-4.41404,-12.898
18,-178,-4.42112,-12.8984
19,-178,-4.42817,-12.8987
20,-178,-4.43517,-12.8991
21,-178,-4.44213,-12.8994
22,-178,-4.44905,-12.8997
23,-178,-4.45592,-12.9
24,-178,-4.46274,-12.9002
25,-178,-4.46951,-12.9005
26,-178,-4.47623,-12.9007
27,-178,-4.48289,-12.9009
28,-178,-4.4895,-12.9011
29,-178,-4.49605,-12.9013
30,-178,-4.50253,-12.9014
31,-178,-4.50895,-12.9015
32,-178,-4.51531,-12.9016
33,-178,-4.5216,-12.9017
34,-178,-4.52783,-12.9017
35,-178,-4.53398,-12.9018
36,-178,-4.54005,-12.9018
37,-178,-4.54606,-12.9018
38,-178,-4.55198,-12.9017
39,-178,-4.55783,-12.9016
40,-178,-4.5636,-12.9016
41,-178,-4.56929,-12.9014
42,-178,-4.57489,-12.9013
43,-178,-4.58041,-12.9011
44,-178,-4.58584,-12.9009
45,-178,-4.59118,-12.9007
46,-178,-4.59643,-12.9005
47,-178,-4.60159,-12.9002
48,-178,-4.60665,-12.8999
49,-178,-4.61162,-12.8996
50,-178,-4.61649,-12.8993
51,-178,-4.62127,-12.8989
52,-178,-4.62594,-12.8985
53,-178,-4.63052,-12.8981
54,-178,-4.63499,-12.8976
55,-178,-4.63936,-12.8971
56,-178,-4.64362,-12.8966
57,-178,-4.64777,-12.8961
58,-178,-4.65182,-12.8955
59,-178,-4.65576,-12.8949
60,-178,-4.65958,-12.8943
61,-178,-4.6633,-12.8937
62,-178,-4.6669,-12.893
63,-178,-4.67039,-12.8923
64,-178,-4.67377,-12.8916
65,-178,-4.67703,-12.8909
66,-178,-4.68017,-12.8901
67,-178,-4.68319,-12.8893
68,-178,-4.6861,-12.8885
69,-178,-4.68889,-12.8877
70,-178,-4.69155,-12.8868
71,-178,-4.6941,-12.8859
72,-178,-4.69652,-12.885
73,-178,-4.69882,-12.884
74,-178,-4.70099,-12.883
75,-178,-4.70304,-12.8821
76,-178,-4.70497,-12.881
77,-178,-4.70677,-12.88
78,-178,-4.70845,-12.8789
79,-178,-4.71,-12.8778
80,-178,-4.71142,-12.8767
81,-178,-4.71271,-12.8756
82,-178,-4.71388,-12.8744
83,-178,-4.71492,-12.8732
84,-178,-4.71583,-12.872
85,-178,-4.71661,-12.8708
86,-178,-4.71726,-12.8696
87,-178,-4.71778,-12.8683
88,-178,-4.71818,-12.867
89,-178,-4.71844,-12.8657
90,-178,-4.71858,-12.8644
91,-178,-4.71858,-12.8631
92,-178,-4.71846,-12.8617
93,-178,-4.7182,-12.8603
94,-178,-4.71782,-12.8589
95,-178,-4.71731,-12.8575
96,-178,-4.71667,-12.8561
97,-178,-4.7159,-12.8546
98,-178,-4.715,-12.8532
99,-178,-4.71397,-12.8517
100,-178,-4.71281,-12.8502
101,-178,-4.71153,-12.8487
102,-178,-4.71012,-12.8472
103,-178,-4.70858,-12.8457
104,-178,-4.70691,-12.8441
105,-178,-4.70512,-12.8426
106,-178,-4.7032,-12.841
107,-178,-4.70116,-12.8394
108,-178,-4.69899,-12.8379
109,-178,-4.6967,-12.8363
110,-178,-4.69429,-12.8347
111,-178,-4.69176,-12.8331
112,-178,-4.6891,-12.8314
113,-178,-4.68632,-12.8298
114,-178,-4.68342,-12.8282
115,-178,-4.68041,-12.8266
116,-178,-4.67727,-12.8249
117,-178,-4.67402,-12.8233
118,-178,-4.67066,-12.8216
119,-178,-4.66717,-12.82
120,-178,-4.66358,-12.8183
121,-178,-4.65987,-12.8167
122,-178,-4.65605,-12.815
123,-178,-4.65212,-12.8134
124,-178,-4.64808,-12.8117
125,-178,-4.64393,-12.81
126,-178,-4.63967,-12.8084
127,-178,-4.63531,-12.8067
128,-178,-4.63085,-12.8051
129,-178,-4.62628,-12.8035
130,-178,-4.62161,-12.8018
131,-178,-4.61684,-12.8002
132,-178,-4.61197,-12.7986
133,-178,-4.60701,-12.797
134,-178,-4.60195,-12.7953
135,-178,-4.59679,-12.7937
136,-178,-4.59155,-12.7922
137,-178,-4.58621,-12.7906
138,-178,-4.58078,-12.789
139,-178,-4.57527,-12.7874
140,-178,-4.56967,-12.7859
141,-178,-4.56399,-12.7843
142,-178,-4.55822,-12.7828
143,-178,-4.55238,-12.7813
144,-178,-4.54646,-12.7798
145,-178,-4.54046,-12.7783
146,-178,-4.53438,-12.7769
147,-178,-4.52823,-12.7754
148,-178,-4.52201,-12.774
149,-178,-4.51573,-12.7726
150,-178,-4.50937,-12.7712
151,-178,-4.50295,-12.7698
152,-178,-4.49647,-12.7685
153,-178,-4.48992,-12.7671
154,-178,-4.48332,-12.7658
155,-178,-4.47666,-12.7645
156,-178,-4.46994,-12.7633
157,-178,-4.46317,-12.762
158,-178,-4.45636,-12.7608
159,-178,-4.44949,-12.7596
160,-178,-4.44257,-12.7584
161,-178,-4.43561,-12.7573
162,-178,-4.42861,-12.7562
163,-178,-4.42157,-12.7551
164,-178,-4.41449,-12.754
165,-178,-4.40738,-12.753
166,-178,-4.40023,-12.7519
167,-178,-4.39305,-12.751
168,-178,-4.38584,-12.75
169,-178,-4.37861,-12.7491
170,-178,-4.37135,-12.7482
171,-178,-4.36407,-12.7473
172,-178,-4.35677,-12.7465
173,-178,-4.34945,-12.7457
174,-178,-4.34211,-12.7449
175,-178,-4.33476,-12.7441
176,-178,-4.3274,-12.7434
177,-178,-4.32004,-12.7427
178,-178,-4.31266,-12.7421
179,-178,-4.30528,-12.7415
180,-178,-4.2979,-12.7409
-180,-177,-4.30105,-12.7065
-179,-177,-4.28997,-12.7056
-178,-177,-4.27891,-12.7049
-177,-177,-4.26785,-12.7042
-176,-177,-4.2568,-12.7036
-175,-177,-4.24577,-12.703
-174,-177,-4.23475,-12.7025
-173,-177,-4.22376,-12.702
-172,-177,-4.2128,-12.7016
-171,-177,-4.20187,-12.7013
-170,-177,-4.19096,-12.701
-169,-177,-4.1801,-12.7008
-168,-177,-4.16927,-12.7006
-167,-177,-4.15849,-12.7005
-166,-177,-4.14775,-12.7004
-165,-177,-4.13706,-12.7005
-164,-177,-4.12643,-12.7005
-163,-177,-4.11585,-12.7007
-162,-177,-4.10532,-12.7008
-161,-177,-4.09486,-12.7011
-160,-177,-4.08447,-12.7014
-159,-177,-4.07414,-12.7018
-158,-177,-4.06389,-12.7022
-157,-177,-4.05371,-12.7026
-156,-177,-4.04361,-12.7032
-155,-177,-4.03359,-12.7038
-154,-177,-4.02365,-12.7044
-153,-177,-4.0138,-12.7051
-152,-177,-4.00404,-12.7058
-151,-177,-3.99437,-12.7066
-150,-177,-3.98479,-12.7075
-149,-177,-3.97532,-12.7084
-148,-177,-3.96594,-12.7093
-147,-177,-3.95667,-12.7103
-146,-177,-3.9475,-12.7114
-145,-177,-3.93845,-12.7125
-144,-177,-3.9295,-12.7136
-143,-177,-3.92067,-12.7148
-142,-177,-3.91196,-12.716
-141,-177,-3.90336,-12.7173
-140,-177,-3.89489,-12.7186
-139,-177,-3.88654,-12.7199
-138,-177,-3.87832,-12.7213
-137,-177,-3.87023,-12.7228
-136,-177,-3.86227,-12.7242
-135,-177,-3.85444,-12.7257
-134,-177,-3.84675,-12.7273
-133,-177,-3.83919,-12.7288
-132,-177,-3.83178,-12.7304
-131,-177,-3.8245,-12.7321
-130,-177,-3.81738,-12.7337
-129,-177,-3.8104,-12.7354
-128,-177,-3.80356,-12.7372
-127,-177,-3.79688,-12.7389
-126,-177,-3.79035,-12.7407
-125,-177,-3.78397,-12.7425
-124,-177,-3.77775,-12.7443
-123,-177,-3.77169,-12.7461
-122,-177,-3.76578,-12.748
-121,-177,-3.76004,-12.7499
-120,-177,-3.75446,-12.7517
-119,-177,-3.74904,-12.7537
-118,-177,-3.74378,-12.7556
-117,-177,-3.7387,-12.7575
-116,-177,-3.73378,-12.7595
-115,-177,-3.72903,-12.7614
-114,-177,-3.72446,-12.7634
-113,-177,-3.72005,-12.7654
-112,-177,-3.71582,-12.7673
-111,-177,-3.71177,-12.7693
-110,-177,-3.70789,-12.7713
-109,-177,-3.70418,-12.7733
-108,-177,-3.70066,-12.7753
-107,-177,-3.69731,-12.7773
-106,-177,-3.69414,-12.7793
-105,-177,-3.69116,-12.7813
-104,-177,-3.68835,-12.7833
-103,-177,-3.68573,-12.7853
-102,-177,-3.68329,-12.7873
-101,-177,-3.68103,-12.7893
-100,-177,-3.67896,-12.7912
-99,-177,-3.67707,-12.7932
-98,-177,-3.67537,-12.7952
-97,-177,-3.67385,-12.7971
-96,-177,-3.67252,-12.7991
-95,-177,-3.67138,-12.801
-94,-177,-3.67042,-12.8029
-93,-177,-3.66966,-12.8048
-92,-177,-3.66907,-12.8067
-91,-177,-3.66868,-12.8086
-90,-177,-3.66847,-12.8105
-89,-177,-3.66846,-12.8123
-88,-177,-3.66863,-12.8142
-87,-177,-3.66898,-12.816
-86,-177,-3.66953,-12.8178
-85,-177,-3.67026,-12.8196
-84,-177,-3.67118,-12.8214
-83,-177,-3.67229,-12.8232
-82,-177,-3.67358,-12.8249
-81,-177,-3.67506,-12.8267
-80,-177,-3.67673,-12.8284
-79,-177,-3.67858,-12.8301
-78,-177,-3.68062,-12.8318
-77,-177,-3.68284,-12.8334
-76,-177,-3.68525,-12.8351
-75,-177,-3.68784,-12.8367
-74,-177,-3.69061,-12.8383
-73,-177,-3.69357,-12.8399
-72,-177,-3.69671,-12.8415
-71,-177,-3.70002,-12.843
-70,-177,-3.70352,-12.8445
-69,-177,-3.70719,-12.8461
-68,-177,-3.71105,-12.8476
-67,-177,-3.71508,-12.8491
-66,-177,-3.71928,-12.8505
-65,-177,-3.72366,-12.852
-64,-177,-3.72821,-12.8534
-63,-177,-3.73294,-12.8548
-62,-177,-3.73783,-12.8562
-61,-177,-3.74289,-12.8576
-60,-177,-3.74812,-12.859
-59,-177,-3.75352,-12.8603
-58,-177,-3.75908,-12.8617
-57,-177,-3.76481,-12.863
-56,-177,-3.7707,-12.8643
-55,-177,-3.77675,-12.8656
-54,-177,-3.78295,-12.8669
-53,-177,-3.78931,-12.8682
-52,-177,-3.79583,-12.8694
-51,-177,-3.8025,-12.8707
-50,-177,-3.80932,-12.8719
-49,-177,-3.81629,-12.8731
-48,-177,-3.82341,-12.8744
-47,-177,-3.83068,-12.8756
-46,-177,-3.83808,-12.8768
-45,-177,-3.84563,-12.878
-44,-177,-3.85331,-12.8791
-43,-177,-3.86114,-12.8803
-42,-177,-3.86909,-12.8815
-41,-177,-3.87718,-12.8826
-40,-177,-3.8854,-12.8838
-39,-177,-3.89375,-12.8849
-38,-177,-3.90222,-12.8861
-37,-177,-3.91081,-12.8872
-36,-177,-3.91953,-12.8883
-35,-177,-3.92836,-12.8895
-34,-177,-3.93731,-12.8906
-33,-177,-3.94636,-12.8917
-32,-177,-3.95553,-12.8928
-31,-177,-3.96481,-12.8939
-30,-177,-3.97419,-12.895
-29,-177,-3.98367,-12.8961
-28,-177,-3.99324,-12.8972
-27,-177,-4.00292,-12.8983
-26,-177,-4.01269,-12.8994
-25,-177,-4.02254,-12.9005
-24,-177,-4.03249,-12.9016
-23,-177,-4.04251,-12.9027
-22,-177,-4.05262,-12.9038
-21,-177,-4.06281,-12.9049
-20,-177,-4.07307,-12.9059
-19,-177,-4.0834,-12.907
-18,-177,-4.0938,-12.9081
-17,-177,-4.10427,-12.9092
-16,-177,-4.1148,-12.9102
-15,-177,-4.12539,-12.9113
-14,-177,-4.13603,-12.9124
-13,-177,-4.14673,-12.9135
-12,-177,-4.15747,-12.9145
-11,-177,-4.16826,-12.9156
-10,-177,-4.1791,-12.9166
-9,-177,-4.18997,-12.9177
-8,-177,-4.20088,-12.9187
-7,-177,-4.21182,-12.9198
-6,-177,-4.22279,-12.9208
-5,-177,-4.23379,-12.9218
-4,-177,-4.24481,-12.9229
-3,-177,-4.25585,-12.9239
-2,-177,-4.2669,-12.9249
-1,-177,-4.27796,-12.9259
0,-177,-4.28904,-12.9269
1,-177,-4.30012,-12.9279
2,-177,-4.3112,-12.9289
3,-177,-4.32228,-12.9298
4,-177,-4.33335,-12.9308
5,-177,-4.34442,-12.9317
6,-177,-4.35547,-12.9327
7,-177,-4.36651,-12.9336
8,-177,-4.37752,-12.9345
9,-177,-4.38852,-12.9354
10,-177,-4.39949,-12.9362
11,-177,-4.41043,-12.9371
12,-177,-4.42133,-12.9379
13,-177,-4.43221,-12.9388
14,-177,-4.44304,-12.9396
15,-177,-4.45382,-12.9404
16,-177,-4.46457,-12.9411
17,-177,-4.47526,-12.9419
18,-177,-4.48589,-12.9426
19,-177,-4.49648,-12.9433
20,-177,-4.507,-12.944
21,-177,-4.51745,-12.9446
22,-177,-4.52785,-12.9452
23,-177,-4.53817,-12.9458
24,-177,-4.54842,-12.9464
25,-177,-4.55859,-12.947
26,-177,-4.56868,-12.9475
27,-177,-4.57869,-12.948
28,-177,-4.58862,-12.9484
29,-177,-4.59845,-12.9488
30,-177,-4.6082,-12.9492
31,-177,-4.61784,-12.9496
32,-177,-4.6274,-12.9499
33,-177,-4.63684,-12.9502
34,-177,-4.64619,-12.9505
35,-177,-4.65543,-12.9507
36,-177,-4.66456,-12.9509
37,-177,-4.67358,-12.951
38,-177,-4.68248,-12.9511
39,-177,-4.69126,-12.9512
40,-177,-4.69992,-12.9513
41,-177,-4.70846,-12.9513
42,-177,-4.71687,-12.9512
43,-177,-4.72516,-12.9511
44,-177,-4.73331,-12.951
45,-177,-4.74133,-12.9508
46,-177,-4.74921,-12.9506
47,-177,-4.75696,-12.9504
48,-177,-4.76456,-12.9501
49,-177,-4.77202,-12.9498
50,-177,-4.77933,-12.9494
51,-177,-4.7865,-12.949
52,-177,-4.79351,-12.9485
53,-177,-4.80038,-12.948
54,-177,-4.80708,-12.9475
55,-177,-4.81364,-12.9469
56,-177,-4.82003,-12.9462
57,-177,-4.82627,-12.9456
58,-177,-4.83234,-12.9448
59,-177,-4.83825,-12.9441
60,-177,-4.84399,-12.9433
61,-177,-4.84956,-12.9424
62,-177,-4.85497,-12.9415
63,-177,-4.8602,-12.9406
64,-177,-4.86527,-12.9396
65,-177,-4.87016,-12.9386
66,-177,-4.87487,-12.9375
67,-177,-4.8794,-12.9364
68,-177,-4.88376,-12.9352
69,-177,-4.88794,-12.934
70,-177,-4.89194,-12.9328
71,-177,-4.89576,-12.9315
72,-177,-4.89939,-12.9302
73,-177,-4.90284,-12.9288
74,-177,-4.9061,-12.9274
75,-177,-4.90918,-12.9259
76,-177,-4.91207,-12.9245
77,-177,-4.91478,-12.9229
78,-177,-4.91729,-12.9214
79,-177,-4.91961,-12.9198
80,-177,-4.92175,-12.9181
81,-177,-4.92369,-12.9164
82,-177,-4.92545,-12.9147
83,-177,-4.92701,-12.913
84,-177,-4.92838,-12.9112
85,-177,-4.92955,-12.9093
86,-177,-4.93053,-12.9075
87,-177,-4.93132,-12.9056
88,-177,-4.93192,-12.9036
89,-177,-4.93232,-12.9017
90,-177,-4.93253,-12.8997
91,-177,-4.93254,-12.8977
92,-177,-4.93236,-12.8956
93,-177,-4.93199,-12.8935
94,-177,-4.93142,-12.8914
95,-177,-4.93066,-12.8892
96,-177,-4.9297,-12.8871
97,-177,-4.92855,-12.8849
98,-177,-4.92721,-12.8826
99,-177,-4.92568,-12.8804
100,-177,-4.92395,-12.8781
101,-177,-4.92203,-12.8758
102,-177,-4.91992,-12.8735
103,-177,-4.91762,-12.8711
104,-177,-4.91513,-12.8688
105,-177,-4.91245,-12.8664
106,-177,-4.90959,-12.864
107,-177,-4.90653,-12.8616
108,-177,-4.90329,-12.8591
109,-177,-4.89986,-12.8566
110,-177,-4.89625,-12.8542
111,-177,-4.89246,-12.8517
112,-177,-4.88848,-12.8492
113,-177,-4.88432,-12.8467
114,-177,-4.87998,-12.8441
115,-177,-4.87546,-12.8416
116,-177,-4.87077,-12.839
117,-177,-4.8659,-12.8365
118,-177,-4.86085,-12.8339
119,-177,-4.85563,-12.8313
120,-177,-4.85024,-12.8287
121,-177,-4.84468,-12.8262
122,-177,-4.83896,-12.8236
123,-177,-4.83306,-12.821
124,-177,-4.827,-12.8184
125,-177,-4.82078,-12.8158
126,-177,-4.8144,-12.8132
127,-177,-4.80785,-12.8106
128,-177,-4.80116,-12.808
129,-177,-4.7943,-12.8054
130,-177,-4.7873,-12.8029
131,-177,-4.78014,-12.8003
132,-177,-4.77283,-12.7977
133,-177,-4.76538,-12.7952
134,-177,-4.75778,-12.7926
135,-177,-4.75005,-12.7901
136,-177,-4.74217,-12.7876
137,-177,-4.73416,-12.785
138,-177,-4.72601,-12.7825
139,-177,-4.71773,-12.7801
140,-177,-4.70932,-12.7776
141,-177,-4.70078,-12.7752
142,-177,-4.69212,-12.7727
143,-177,-4.68334,-12.7703
144,-177,-4.67444,-12.768
145,-177,-4.66543,-12.7656
146,-177,-4.6563,-12.7633
147,-177,-4.64706,-12.761
148,-177,-4.63772,-12.7587
149,-177,-4.62827,-12.7564
150,-177,-4.61872,-12.7542
151,-177,-4.60907,-12.752
152,-177,-4.59933,-12.7498
153,-177,-4.58949,-12.7477
154,-177,-4.57957,-12.7456
155,-177,-4.56956,-12.7436
156,-177,-4.55947,-12.7415
157,-177,-4.5493,-12.7395
158,-177,-4.53905,-12.7376
159,-177,-4.52873,-12.7357
160,-177,-4.51833,-12.7338
161,-177,-4.50788,-12.732
162,-177,-4.49736,-12.7302
163,-177,-4.48678,-12.7285
164,-177,-4.47614,-12.7268
165,-177,-4.46545,-12.7251
166,-177,-4.45471,-12.7235
167,-177,-4.44392,-12.722
168,-177,-4.43309,-12.7205
169,-177,-4.42222,-12.719
170,-177,-4.41132,-12.7176
171,-177,-4.40038,-12.7163
172,-177,-4.38942,-12.7149
173,-177,-4.37842,-12.7137
174,-177,-4.36741,-12.7125
175,-177,-4.35638,-12.7114
176,-177,-4.34533,-12.7103
177,-177,-4.33427,-12.7092
178,-177,-4.3232,-12.7082
179,-177,-4.31212,-12.7073
180,-177,-4.30105,-12.7065
-180,-176,-4.30474,-12.6739
-179,-176,-4.28996,-12.6728
-178,-176,-4.2752,-12.6718
-177,-176,-4.26045,-12.6709
-176,-176,-4.24572,-12.6701
-175,-176,-4.23101,-12.6694
-174,-176,-4.21632,-12.6687
-173,-176,-4.20168,-12.6682
-172,-176,-4.18706,-12.6677
-171,-176,-4.17249,-12.6674
-170,-176,-4.15797,-12.6671
-169,-176,-4.14349,-12.6669
-168,-176,-4.12907,-12.6668
-167,-176,-4.11471,-12.6668
-166,-176,-4.10042,-12.6669
-165,-176,-4.08619,-12.6671
-164,-176,-4.07203,-12.6674
-163,-176,-4.05796,-12.6677
-162,-176,-4.04396,-12.6682
-161,-176,-4.03005,-12.6687
-160,-176,-4.01623,-12.6693
-159,-176,-4.0025,-12.67
-158,-176,-3.98887,-12.6708
-157,-176,-3.97534,-12.6717
-156,-176,-3.96192,-12.6726
-155,-176,-3.9486,-12.6737
-154,-176,-3.9354,-12.6748
-153,-176,-3.92232,-12.676
-152,-176,-3.90936,-12.6773
-151,-176,-3.89653,-12.6786
-150,-176,-3.88382,-12.6801
-149,-176,-3.87125,-12.6816
-148,-176,-3.85881,-12.6832
-147,-176,-3.84652,-12.6848
-146,-176,-3.83437,-12.6865
-145,-176,-3.82236,-12.6883
-144,-176,-3.8105,-12.6902
-143,-176,-3.7988,-12.6921
-142,-176,-3.78726,-12.6941
-141,-176,-3.77587,-12.6962
-140,-176,-3.76465,-12.6983
-139,-176,-3.7536,-12.7005
-138,-176,-3.74271,-12.7027
-137,-176,-3.732,-12.705
-136,-176,-3.72147,-12.7073
-135,-176,-3.71111,-12.7097
-134,-176,-3.70093,-12.7121
-133,-176,-3.69094,-12.7146
-132,-176,-3.68113,-12.7171
-131,-176,-3.67152,-12.7197
-130,-176,-3.6621,-12.7223
-129,-176,-3.65287,-12.7249
-128,-176,-3.64384,-12.7276
-127,-176,-3.63501,-12.7303
-126,-176,-3.62638,-12.733
-125,-176,-3.61795,-12.7358
-124,-176,-3.60973,-12.7386
-123,-176,-3.60172,-12.7414
-122,-176,-3.59393,-12.7442
-121,-176,-3.58634,-12.747
-120,-176,-3.57897,-12.7499
-119,-176,-3.57182,-12.7528
-118,-176,-3.56488,-12.7557
-117,-176,-3.55817,-12.7585
-116,-176,-3.55168,-12.7615
-115,-176,-3.54542,-12.7644
-114,-176,-3.53937,-12.7673
-113,-176,-3.53356,-12.7702
-112,-176,-3.52798,-12.7731
-111,-176,-3.52263,-12.776
-110,-176,-3.5175,-12.7789
-109,-176,-3.51262,-12.7818
-108,-176,-3.50796,-12.7847
-107,-176,-3.50355,-12.7876
-106,-176,-3.49936,-12.7904
-105,-176,-3.49542,-12.7933
-104,-176,-3.49172,-12.7961
-103,-176,-3.48825,-12.7989
-102,-176,-3.48503,-12.8017
-101,-176,-3.48205,-12.8045
-100,-176,-3.47931,-12.8073
-99,-176,-3.47682,-12.81
-98,-176,-3.47457,-12.8127
-97,-176,-3.47256,-12.8154
-96,-176,-3.4708,-12.818
-95,-176,-3.46929,-12.8207
-94,-176,-3.46802,-12.8233
-93,-176,-3.46699,-12.8258
-92,-176,-3.46622,-12.8284
-91,-176,-3.46569,-12.8309
-90,-176,-3.46541,-12.8333
-89,-176,-3.46537,-12.8358
-88,-176,-3.46558,-12.8382
-87,-176,-3.46604,-12.8405
-86,-176,-3.46675,-12.8428
-85,-176,-3.4677,-12.8451
-84,-176,-3.46891,-12.8474
-83,-176,-3.47035,-12.8496
-82,-176,-3.47205,-12.8518
-81,-176,-3.47399,-12.8539
-80,-176,-3.47617,-12.856
-79,-176,-3.4786,-12.8581
-78,-176,-3.48127,-12.8601
-77,-176,-3.48419,-12.8621
-76,-176,-3.48735,-12.8641
-75,-176,-3.49075,-12.866
-74,-176,-3.4944,-12.8678
-73,-176,-3.49828,-12.8697
-72,-176,-3.50241,-12.8715
-71,-176,-3.50677,-12.8733
-70,-176,-3.51137,-12.875
-69,-176,-3.5162,-12.8767
-68,-176,-3.52127,-12.8784
-67,-176,-3.52657,-12.88
-66,-176,-3.53211,-12.8816
-65,-176,-3.53788,-12.8831
-64,-176,-3.54387,-12.8847
-63,-176,-3.5501,-12.8862
-62,-176,-3.55654,-12.8877
-61,-176,-3.56322,-12.8891
-60,-176,-3.57012,-12.8905
-59,-176,-3.57723,-12.8919
-58,-176,-3.58457,-12.8933
-57,-176,-3.59212,-12.8946
-56,-176,-3.59989,-12.8959
-55,-176,-3.60787,-12.8972
-54,-176,-3.61606,-12.8985
-53,-176,-3.62446,-12.8998
-52,-176,-3.63307,-12.901
-51,-176,-3.64188,-12.9022
-50,-176,-3.6509,-12.9035
-49,-176,-3.66011,-12.9046
-48,-176,-3.66952,-12.9058
-47,-176,-3.67912,-12.907
-46,-176,-3.68891,-12.9081
-45,-176,-3.6989,-12.9093
-44,-176,-3.70906,-12.9104
-43,-176,-3.71942,-12.9116
-42,-176,-3.72995,-12.9127
-41,-176,-3.74066,-12.9138
-40,-176,-3.75154,-12.9149
-39,-176,-3.7626,-12.916
-38,-176,-3.77382,-12.9171
-37,-176,-3.78521,-12.9182
-36,-176,-3.79676,-12.9194
-35,-176,-3.80846,-12.9205
-34,-176,-3.82032,-12.9216
-33,-176,-3.83234,-12.9227
-32,-176,-3.8445,-12.9238
-31,-176,-3.85681,-12.9249
-30,-176,-3.86925,-12.9261
-29,-176,-3.88184,-12.9272
