Phi[deg],Theta[deg],im(rETheta)[mV]
7,-177,527.113
8,-177,606.434
9,-177,685.011
10,-177,762.823
11,-177,839.85
12,-177,916.071
13,-177,991.468
14,-177,1066.02
15,-177,1139.71
16,-177,1212.53
17,-177,1284.45
18,-177,1355.46
19,-177,1425.55
20,-177,1494.7
21,-177,1562.9
22,-177,1630.14
23,-177,1696.4
24,-177,1761.68
25,-177,1825.96
26,-177,1889.24
27,-177,1951.5
28,-177,2012.74
29,-177,2072.95
30,-177,2132.12
31,-177,2190.25
32,-177,2247.34
33,-177,2303.37
34,-177,2358.35
35,-177,2412.27
36,-177,2465.13
37,-177,2516.92
38,-177,2567.65
39,-177,2617.31
40,-177,2665.9
41,-177,2713.42
42,-177,2759.88
43,-177,2805.27
44,-177,2849.6
45,-177,2892.86
46,-177,2935.06
47,-177,2976.2
48,-177,3016.28
49,-177,3055.32
50,-177,3093.3
51,-177,3130.24
52,-177,3166.14
53,-177,3201
54,-177,3234.83
55,-177,3267.63
56,-177,3299.41
57,-177,3330.17
58,-177,3359.92
59,-177,3388.66
60,-177,3416.4
61,-177,3443.15
62,-177,3468.91
63,-177,3493.69
64,-177,3517.48
65,-177,3540.31
66,-177,3562.16
67,-177,3583.06
68,-177,3603
69,-177,3621.99
70,-177,3640.04
71,-177,3657.14
72,-177,3673.32
73,-177,3688.56
74,-177,3702.88
75,-177,3716.28
76,-177,3728.76
77,-177,3740.34
78,-177,3751
79,-177,3760.76
80,-177,3769.63
81,-177,3777.59
82,-177,3784.66
83,-177,3790.84
84,-177,3796.14
85,-177,3800.54
86,-177,3804.07
87,-177,3806.7
88,-177,3808.46
89,-177,3809.34
90,-177,3809.33
91,-177,3808.45
92,-177,3806.69
93,-177,3804.04
94,-177,3800.52
95,-177,3796.11
96,-177,3790.82
97,-177,3784.65
98,-177,3777.59
99,-177,3769.64
100,-177,3760.8
101,-177,3751.07
102,-177,3740.44
103,-177,3728.91
104,-177,3716.47
105,-177,3703.13
106,-177,3688.88
107,-177,3673.71
108,-177,3657.63
109,-177,3640.62
110,-177,3622.68
111,-177,3603.81
112,-177,3583.99
113,-177,3563.24
114,-177,3541.54
115,-177,3518.88
116,-177,3495.26
117,-177,3470.68
118,-177,3445.12
119,-177,3418.59
120,-177,3391.08
121,-177,3362.58
122,-177,3333.09
123,-177,3302.6
124,-177,3271.11
125,-177,3238.61
126,-177,3205.09
127,-177,3170.56
128,-177,3135.01
129,-177,3098.43
130,-177,3060.82
131,-177,3022.17
132,-177,2982.48
133,-177,2941.75
134,-177,2899.98
135,-177,2857.15
136,-177,2813.28
137,-177,2768.35
138,-177,2722.37
139,-177,2675.34
140,-177,2627.25
141,-177,2578.1
142,-177,2527.89
143,-177,2476.63
144,-177,2424.32
145,-177,2370.95
146,-177,2316.54
147,-177,2261.07
148,-177,2204.57
149,-177,2147.02
150,-177,2088.44
151,-177,2028.83
152,-177,1968.2
153,-177,1906.55
154,-177,1843.89
155,-177,1780.23
156,-177,1715.57
157,-177,1649.94
158,-177,1583.33
159,-177,1515.76
160,-177,1447.24
161,-177,1377.78
162,-177,1307.4
163,-177,1236.11
164,-177,1163.92
165,-177,1090.85
166,-177,1016.92
167,-177,942.14
168,-177,866.531
169,-177,790.112
170,-177,712.9
171,-177,634.918
172,-177,556.184
173,-177,476.721
174,-177,396.551
175,-177,315.697
176,-177,234.183
177,-177,152.033
178,-177,69.2719
179,-177,-14.074
180,-177,-97.9783
-180,-176,-122.14
-179,-176,-206.974
-178,-176,-292.489
-177,-176,-378.655
-176,-176,-465.439
-175,-176,-552.81
-174,-176,-640.735
-173,-176,-729.181
-172,-176,-818.112
-171,-176,-907.494
-170,-176,-997.291
-169,-176,-1087.47
-168,-176,-1177.98
-167,-176,-1268.8
-166,-176,-1359.89
-165,-176,-1451.2
-164,-176,-1542.69
-163,-176,-1634.33
-162,-176,-1726.08
-161,-176,-1817.89
-160,-176,-1909.73
-159,-176,-2001.55
-158,-176,-2093.3
-157,-176,-2184.96
-156,-176,-2276.46
-155,-176,-2367.78
-154,-176,-2458.87
-153,-176,-2549.68
-152,-176,-2640.18
-151,-176,-2730.31
-150,-176,-2820.03
-149,-176,-2909.31
-148,-176,-2998.09
-147,-176,-3086.33
-146,-176,-3174
-145,-176,-3261.04
-144,-176,-3347.41
-143,-176,-3433.07
-142,-176,-3517.98
-141,-176,-3602.09
-140,-176,-3685.36
-139,-176,-3767.75
-138,-176,-3849.22
-137,-176,-3929.72
-136,-176,-4009.22
-135,-176,-4087.67
-134,-176,-4165.03
-133,-176,-4241.27
-132,-176,-4316.34
-131,-176,-4390.2
-130,-176,-4462.83
-129,-176,-4534.17
-128,-176,-4604.19
-127,-176,-4672.86
-126,-176,-4740.13
-125,-176,-4805.99
-124,-176,-4870.38
-123,-176,-4933.28
-122,-176,-4994.65
-121,-176,-5054.47
-120,-176,-5112.69
-119,-176,-5169.3
-118,-176,-5224.25
-117,-176,-5277.53
-116,-176,-5329.1
-115,-176,-5378.94
-114,-176,-5427.01
-113,-176,-5473.3
-112,-176,-5517.79
-111,-176,-5560.43
-110,-176,-5601.23
-109,-176,-5640.14
-108,-176,-5677.16
-107,-176,-5712.27
-106,-176,-5745.43
-105,-176,-5776.65
-104,-176,-5805.89
-103,-176,-5833.15
-102,-176,-5858.41
-101,-176,-5881.66
-100,-176,-5902.89
-99,-176,-5922.08
-98,-176,-5939.22
-97,-176,-5954.31
-96,-176,-5967.33
-95,-176,-5978.29
-94,-176,-5987.17
-93,-176,-5993.97
-92,-176,-5998.69
-91,-176,-6001.32
-90,-176,-6001.86
-89,-176,-6000.32
-88,-176,-5996.68
-87,-176,-5990.97
-86,-176,-5983.16
-85,-176,-5973.29
-84,-176,-5961.33
-83,-176,-5947.32
-82,-176,-5931.24
-81,-176,-5913.11
-80,-176,-5892.94
-79,-176,-5870.74
-78,-176,-5846.51
-77,-176,-5820.29
-76,-176,-5792.06
-75,-176,-5761.86
-74,-176,-5729.7
-73,-176,-5695.59
-72,-176,-5659.56
-71,-176,-5621.61
-70,-176,-5581.78
-69,-176,-5540.08
-68,-176,-5496.53
-67,-176,-5451.16
-66,-176,-5403.99
-65,-176,-5355.04
-64,-176,-5304.34
-63,-176,-5251.92
-62,-176,-5197.81
-61,-176,-5142.03
-60,-176,-5084.61
-59,-176,-5025.58
-58,-176,-4964.97
-57,-176,-4902.82
-56,-176,-4839.15
-55,-176,-4774
-54,-176,-4707.41
-53,-176,-4639.41
-52,-176,-4570.03
-51,-176,-4499.3
-50,-176,-4427.28
-49,-176,-4353.98
-48,-176,-4279.46
-47,-176,-4203.75
-46,-176,-4126.88
-45,-176,-4048.91
-44,-176,-3969.86
-43,-176,-3889.77
-42,-176,-3808.7
-41,-176,-3726.68
-40,-176,-3643.75
-39,-176,-3559.95
-38,-176,-3475.33
-37,-176,-3389.93
-36,-176,-3303.79
-35,-176,-3216.95
-34,-176,-3129.46
-33,-176,-3041.37
-32,-176,-2952.7
-31,-176,-2863.52
-30,-176,-2773.86
-29,-176,-2683.76
-28,-176,-2593.27
-27,-176,-2502.44
-26,-176,-2411.3
-25,-176,-2319.9
-24,-176,-2228.29
-23,-176,-2136.5
-22,-176,-2044.58
-21,-176,-1952.58
-20,-176,-1860.53
-19,-176,-1768.47
-18,-176,-1676.45
-17,-176,-1584.51
-16,-176,-1492.7
-15,-176,-1401.04
-14,-176,-1309.58
-13,-176,-1218.37
-12,-176,-1127.43
-11,-176,-1036.81
-10,-176,-946.546
-9,-176,-856.674
-8,-176,-767.231
-7,-176,-678.253
-6,-176,-589.775
-5,-176,-501.831
-4,-176,-414.455
-3,-176,-327.68
-2,-176,-241.537
-1,-176,-156.058
0,-176,-71.2727
1,-176,12.7886
2,-176,96.0977
3,-176,178.627
4,-176,260.35
5,-176,341.24
6,-176,421.273
7,-176,500.424
8,-176,578.672
9,-176,655.993
10,-176,732.367
11,-176,807.775
12,-176,882.196
13,-176,955.613
14,-176,1028.01
15,-176,1099.37
16,-176,1169.68
17,-176,1238.92
18,-176,1307.08
19,-176,1374.16
20,-176,1440.13
21,-176,1504.99
22,-176,1568.73
23,-176,1631.34
24,-176,1692.82
25,-176,1753.16
26,-176,1812.35
27,-176,1870.39
28,-176,1927.28
29,-176,1983.01
30,-176,2037.59
31,-176,2091.01
32,-176,2143.27
33,-176,2194.38
34,-176,2244.33
35,-176,2293.13
36,-176,2340.79
37,-176,2387.3
38,-176,2432.67
39,-176,2476.91
40,-176,2520.02
41,-176,2562.01
42,-176,2602.89
43,-176,2642.67
44,-176,2681.34
45,-176,2718.94
46,-176,2755.45
47,-176,2790.9
48,-176,2825.29
49,-176,2858.63
50,-176,2890.94
51,-176,2922.22
52,-176,2952.49
53,-176,2981.76
54,-176,3010.04
55,-176,3037.34
56,-176,3063.68
57,-176,3089.07
58,-176,3113.52
59,-176,3137.04
60,-176,3159.65
61,-176,3181.35
62,-176,3202.17
63,-176,3222.11
64,-176,3241.18
65,-176,3259.41
66,-176,3276.79
67,-176,3293.34
68,-176,3309.08
69,-176,3324.01
70,-176,3338.15
71,-176,3351.5
72,-176,3364.08
73,-176,3375.89
74,-176,3386.95
75,-176,3397.26
76,-176,3406.84
77,-176,3415.69
78,-176,3423.81
79,-176,3431.23
80,-176,3437.93
81,-176,3443.94
82,-176,3449.25
83,-176,3453.87
84,-176,3457.8
85,-176,3461.06
86,-176,3463.64
87,-176,3465.54
88,-176,3466.77
89,-176,3467.33
90,-176,3467.21
91,-176,3466.43
92,-176,3464.98
93,-176,3462.86
94,-176,3460.07
95,-176,3456.61
96,-176,3452.46
97,-176,3447.64
98,-176,3442.14
99,-176,3435.95
100,-176,3429.07
101,-176,3421.49
102,-176,3413.2
103,-176,3404.21
104,-176,3394.5
105,-176,3384.07
106,-176,3372.9
107,-176,3361
108,-176,3348.34
109,-176,3334.93
110,-176,3320.74
111,-176,3305.78
112,-176,3290.03
113,-176,3273.48
114,-176,3256.13
115,-176,3237.95
116,-176,3218.93
117,-176,3199.08
118,-176,3178.36
119,-176,3156.78
120,-176,3134.31
121,-176,3110.96
122,-176,3086.7
123,-176,3061.52
124,-176,3035.41
125,-176,3008.35
126,-176,2980.35
127,-176,2951.37
128,-176,2921.42
129,-176,2890.47
130,-176,2858.53
131,-176,2825.57
132,-176,2791.58
133,-176,2756.56
134,-176,2720.49
135,-176,2683.36
136,-176,2645.17
137,-176,2605.9
138,-176,2565.55
139,-176,2524.1
140,-176,2481.55
141,-176,2437.9
142,-176,2393.12
143,-176,2347.23
144,-176,2300.21
145,-176,2252.06
146,-176,2202.77
147,-176,2152.34
148,-176,2100.77
149,-176,2048.05
150,-176,1994.19
151,-176,1939.19
152,-176,1883.04
153,-176,1825.74
154,-176,1767.31
155,-176,1707.74
156,-176,1647.03
157,-176,1585.2
158,-176,1522.24
159,-176,1458.17
160,-176,1392.99
161,-176,1326.71
162,-176,1259.34
163,-176,1190.9
164,-176,1121.38
165,-176,1050.82
166,-176,979.216
167,-176,906.588
168,-176,832.951
169,-176,758.324
170,-176,682.723
171,-176,606.168
172,-176,528.678
173,-176,450.276
174,-176,370.982
175,-176,290.82
176,-176,209.814
177,-176,127.989
178,-176,45.3698
179,-176,-38.0156
180,-176,-122.14
-180,-175,-146.345
-179,-175,-231.666
-178,-175,-317.843
-177,-175,-404.844
-176,-175,-492.636
-175,-175,-581.183
-174,-175,-670.449
-173,-175,-760.398
-172,-175,-850.992
-171,-175,-942.192
-170,-175,-1033.96
-169,-175,-1126.25
-168,-175,-1219.03
-167,-175,-1312.25
-166,-175,-1405.87
-165,-175,-1499.84
-164,-175,-1594.13
-163,-175,-1688.69
-162,-175,-1783.47
-161,-175,-1878.42
-160,-175,-1973.51
-159,-175,-2068.67
-158,-175,-2163.88
-157,-175,-2259.07
-156,-175,-2354.2
-155,-175,-2449.22
-154,-175,-2544.09
-153,-175,-2638.75
-152,-175,-2733.15
-151,-175,-2827.26
-150,-175,-2921.01
-149,-175,-3014.36
-148,-175,-3107.25
-147,-175,-3199.65
-146,-175,-3291.5
-145,-175,-3382.75
-144,-175,-3473.36
-143,-175,-3563.27
-142,-175,-3652.44
-141,-175,-3740.81
-140,-175,-3828.35
-139,-175,-3915.01
-138,-175,-4000.73
-137,-175,-4085.47
-136,-175,-4169.19
-135,-175,-4251.83
-134,-175,-4333.36
-133,-175,-4413.74
-132,-175,-4492.91
-131,-175,-4570.83
-130,-175,-4647.46
-129,-175,-4722.77
-128,-175,-4796.7
-127,-175,-4869.22
-126,-175,-4940.29
-125,-175,-5009.87
-124,-175,-5077.92
-123,-175,-5144.4
-122,-175,-5209.29
-121,-175,-5272.54
-120,-175,-5334.12
-119,-175,-5393.99
-118,-175,-5452.13
-117,-175,-5508.5
-116,-175,-5563.07
-115,-175,-5615.81
-114,-175,-5666.69
-113,-175,-5715.69
-112,-175,-5762.78
-111,-175,-5807.93
-110,-175,-5851.13
-109,-175,-5892.33
-108,-175,-5931.53
-107,-175,-5968.71
-106,-175,-6003.83
-105,-175,-6036.89
-104,-175,-6067.87
-103,-175,-6096.74
-102,-175,-6123.5
-101,-175,-6148.13
-100,-175,-6170.61
-99,-175,-6190.94
-98,-175,-6209.1
-97,-175,-6225.09
-96,-175,-6238.89
-95,-175,-6250.49
-94,-175,-6259.9
-93,-175,-6267.11
-92,-175,-6272.1
-91,-175,-6274.89
-90,-175,-6275.47
-89,-175,-6273.83
-88,-175,-6269.98
-87,-175,-6263.93
-86,-175,-6255.67
-85,-175,-6245.2
-84,-175,-6232.54
-83,-175,-6217.7
-82,-175,-6200.67
-81,-175,-6181.47
-80,-175,-6160.1
-79,-175,-6136.59
-78,-175,-6110.94
-77,-175,-6083.16
-76,-175,-6053.28
-75,-175,-6021.3
-74,-175,-5987.25
-73,-175,-5951.14
-72,-175,-5912.99
-71,-175,-5872.82
-70,-175,-5830.66
-69,-175,-5786.52
-68,-175,-5740.43
-67,-175,-5692.42
-66,-175,-5642.51
-65,-175,-5590.72
-64,-175,-5537.09
-63,-175,-5481.65
-62,-175,-5424.42
-61,-175,-5365.43
-60,-175,-5304.72
-59,-175,-5242.32
-58,-175,-5178.27
-57,-175,-5112.59
-56,-175,-5045.33
-55,-175,-4976.52
-54,-175,-4906.19
-53,-175,-4834.39
-52,-175,-4761.15
-51,-175,-4686.52
-50,-175,-4610.54
-49,-175,-4533.23
-48,-175,-4454.66
-47,-175,-4374.86
-46,-175,-4293.87
-45,-175,-4211.73
-44,-175,-4128.5
-43,-175,-4044.22
-42,-175,-3958.92
-41,-175,-3872.67
-40,-175,-3785.5
-39,-175,-3697.46
-38,-175,-3608.59
-37,-175,-3518.96
-36,-175,-3428.6
-35,-175,-3337.56
-34,-175,-3245.89
-33,-175,-3153.64
-32,-175,-3060.85
-31,-175,-2967.59
-30,-175,-2873.89
-29,-175,-2779.8
-28,-175,-2685.38
-27,-175,-2590.67
-26,-175,-2495.72
-25,-175,-2400.58
-24,-175,-2305.3
-23,-175,-2209.93
-22,-175,-2114.52
-21,-175,-2019.1
-20,-175,-1923.74
-19,-175,-1828.48
-18,-175,-1733.36
-17,-175,-1638.43
-16,-175,-1543.74
-15,-175,-1449.33
-14,-175,-1355.24
-13,-175,-1261.53
-12,-175,-1168.23
-11,-175,-1075.39
-10,-175,-983.043
-9,-175,-891.238
-8,-175,-800.013
-7,-175,-709.407
-6,-175,-619.459
-5,-175,-530.207
-4,-175,-441.687
-3,-175,-353.935
-2,-175,-266.986
-1,-175,-180.873
0,-175,-95.6297
1,-175,-11.2869
2,-175,72.1246
3,-175,154.576
4,-175,236.038
5,-175,316.485
6,-175,395.891
7,-175,474.231
8,-175,551.481
9,-175,627.621
10,-175,702.628
11,-175,776.483
12,-175,849.169
13,-175,920.668
14,-175,990.964
15,-175,1060.04
16,-175,1127.89
17,-175,1194.5
18,-175,1259.85
19,-175,1323.94
20,-175,1386.76
21,-175,1448.31
22,-175,1508.57
23,-175,1567.54
24,-175,1625.23
25,-175,1681.62
26,-175,1736.72
27,-175,1790.53
28,-175,1843.05
29,-175,1894.28
30,-175,1944.22
31,-175,1992.89
32,-175,2040.29
33,-175,2086.42
34,-175,2131.29
35,-175,2174.91
36,-175,2217.29
37,-175,2258.45
38,-175,2298.38
39,-175,2337.12
40,-175,2374.66
41,-175,2411.03
42,-175,2446.23
43,-175,2480.28
44,-175,2513.21
45,-175,2545.02
46,-175,2575.73
47,-175,2605.37
48,-175,2633.94
49,-175,2661.46
50,-175,2687.97
51,-175,2713.46
52,-175,2737.97
53,-175,2761.52
54,-175,2784.12
55,-175,2805.79
56,-175,2826.55
57,-175,2846.43
58,-175,2865.44
59,-175,2883.6
60,-175,2900.93
61,-175,2917.46
62,-175,2933.2
63,-175,2948.18
64,-175,2962.4
65,-175,2975.89
66,-175,2988.67
67,-175,3000.76
68,-175,3012.17
69,-175,3022.93
70,-175,3033.04
71,-175,3042.53
72,-175,3051.4
73,-175,3059.68
74,-175,3067.38
75,-175,3074.52
76,-175,3081.1
77,-175,3087.14
78,-175,3092.65
79,-175,3097.64
80,-175,3102.12
81,-175,3106.11
82,-175,3109.6
83,-175,3112.62
84,-175,3115.15
85,-175,3117.22
86,-175,3118.82
87,-175,3119.96
88,-175,3120.65
89,-175,3120.88
90,-175,3120.66
91,-175,3119.98
92,-175,3118.86
93,-175,3117.27
94,-175,3115.24
95,-175,3112.74
96,-175,3109.78
97,-175,3106.36
98,-175,3102.46
99,-175,3098.08
100,-175,3093.22
101,-175,3087.86
102,-175,3081.99
103,-175,3075.61
104,-175,3068.71
105,-175,3061.27
106,-175,3053.28
107,-175,3044.73
108,-175,3035.61
109,-175,3025.9
110,-175,3015.58
111,-175,3004.65
112,-175,2993.08
113,-175,2980.86
114,-175,2967.97
115,-175,2954.4
116,-175,2940.12
117,-175,2925.12
118,-175,2909.38
119,-175,2892.88
120,-175,2875.6
121,-175,2857.53
122,-175,2838.63
123,-175,2818.9
124,-175,2798.31
125,-175,2776.85
126,-175,2754.49
127,-175,2731.21
128,-175,2706.99
129,-175,2681.82
130,-175,2655.67
131,-175,2628.53
132,-175,2600.37
133,-175,2571.18
134,-175,2540.94
135,-175,2509.63
136,-175,2477.23
137,-175,2443.73
138,-175,2409.11
139,-175,2373.35
140,-175,2336.45
141,-175,2298.37
142,-175,2259.12
143,-175,2218.67
144,-175,2177.02
145,-175,2134.15
146,-175,2090.05
147,-175,2044.72
148,-175,1998.14
149,-175,1950.3
150,-175,1901.2
151,-175,1850.84
152,-175,1799.2
153,-175,1746.28
154,-175,1692.09
155,-175,1636.61
156,-175,1579.86
157,-175,1521.82
158,-175,1462.5
159,-175,1401.91
160,-175,1340.05
161,-175,1276.92
162,-175,1212.53
163,-175,1146.89
164,-175,1080.01
165,-175,1011.9
166,-175,942.569
167,-175,872.033
168,-175,800.305
169,-175,727.401
170,-175,653.339
171,-175,578.136
172,-175,501.813
173,-175,424.391
174,-175,345.89
175,-175,266.336
176,-175,185.752
177,-175,104.164
178,-175,21.5994
179,-175,-61.9134
180,-175,-146.345
-180,-174,-170.614
-179,-174,-256.507
-178,-174,-343.431
-177,-174,-431.352
-176,-174,-520.232
-175,-174,-610.033
-174,-174,-700.717
-173,-174,-792.241
-172,-174,-884.566
-171,-174,-977.647
-170,-174,-1071.44
-169,-174,-1165.9
-168,-174,-1260.99
-167,-174,-1356.65
-166,-174,-1452.84
-165,-174,-1549.51
-164,-174,-1646.61
-163,-174,-1744.1
-162,-174,-1841.91
-161,-174,-1940
-160,-174,-2038.32
-159,-174,-2136.82
-158,-174,-2235.44
-157,-174,-2334.13
-156,-174,-2432.83
-155,-174,-2531.5
-154,-174,-2630.07
-153,-174,-2728.5
-152,-174,-2826.73
-151,-174,-2924.71
-150,-174,-3022.37
-149,-174,-3119.67
-148,-174,-3216.55
-147,-174,-3312.96
-146,-174,-3408.85
-145,-174,-3504.15
-144,-174,-3598.82
-143,-174,-3692.79
-142,-174,-3786.03
-141,-174,-3878.47
-140,-174,-3970.07
-139,-174,-4060.76
-138,-174,-4150.51
-137,-174,-4239.25
-136,-174,-4326.95
-135,-174,-4413.54
-134,-174,-4498.98
-133,-174,-4583.22
-132,-174,-4666.22
-131,-174,-4747.93
-130,-174,-4828.29
-129,-174,-4907.27
-128,-174,-4984.82
-127,-174,-5060.9
-126,-174,-5135.46
-125,-174,-5208.47
-124,-174,-5279.88
-123,-174,-5349.65
-122,-174,-5417.75
-121,-174,-5484.13
-120,-174,-5548.76
-119,-174,-5611.6
-118,-174,-5672.62
-117,-174,-5731.79
-116,-174,-5789.07
-115,-174,-5844.43
-114,-174,-5897.84
-113,-174,-5949.28
-112,-174,-5998.7
-111,-174,-6046.09
-110,-174,-6091.43
-109,-174,-6134.68
-108,-174,-6175.82
-107,-174,-6214.84
-106,-174,-6251.7
-105,-174,-6286.39
-104,-174,-6318.9
-103,-174,-6349.2
-102,-174,-6377.27
-101,-174,-6403.11
-100,-174,-6426.7
-99,-174,-6448.03
-98,-174,-6467.08
-97,-174,-6483.85
-96,-174,-6498.32
-95,-174,-6510.49
-94,-174,-6520.36
-93,-174,-6527.91
-92,-174,-6533.14
-91,-174,-6536.05
-90,-174,-6536.65
-89,-174,-6534.92
-88,-174,-6530.87
-87,-174,-6524.51
-86,-174,-6515.83
-85,-174,-6504.83
-84,-174,-6491.54
-83,-174,-6475.95
-82,-174,-6458.07
-81,-174,-6437.91
-80,-174,-6415.48
-79,-174,-6390.79
-78,-174,-6363.86
-77,-174,-6334.71
-76,-174,-6303.34
-75,-174,-6269.77
-74,-174,-6234.02
-73,-174,-6196.12
-72,-174,-6156.07
-71,-174,-6113.91
-70,-174,-6069.66
-69,-174,-6023.33
-68,-174,-5974.95
-67,-174,-5924.56
-66,-174,-5872.18
-65,-174,-5817.83
-64,-174,-5761.54
-63,-174,-5703.36
-62,-174,-5643.3
-61,-174,-5581.4
-60,-174,-5517.7
-59,-174,-5452.23
-58,-174,-5385.02
-57,-174,-5316.12
-56,-174,-5245.55
-55,-174,-5173.37
-54,-174,-5099.61
-53,-174,-5024.31
-52,-174,-4947.51
-51,-174,-4869.26
-50,-174,-4789.6
-49,-174,-4708.58
-48,-174,-4626.23
-47,-174,-4542.61
-46,-174,-4457.76
-45,-174,-4371.73
-44,-174,-4284.57
-43,-174,-4196.33
-42,-174,-4107.06
-41,-174,-4016.8
-40,-174,-3925.62
-39,-174,-3833.55
-38,-174,-3740.65
-37,-174,-3646.98
-36,-174,-3552.59
-35,-174,-3457.52
-34,-174,-3361.84
-33,-174,-3265.6
-32,-174,-3168.85
-31,-174,-3071.64
-30,-174,-2974.03
-29,-174,-2876.07
-28,-174,-2777.82
-27,-174,-2679.34
-26,-174,-2580.67
-25,-174,-2481.87
-24,-174,-2383
-23,-174,-2284.1
-22,-174,-2185.24
-21,-174,-2086.46
-20,-174,-1987.82
-19,-174,-1889.37
-18,-174,-1791.16
-17,-174,-1693.25
-16,-174,-1595.68
-15,-174,-1498.51
-14,-174,-1401.78
-13,-174,-1305.54
-12,-174,-1209.85
-11,-174,-1114.75
-10,-174,-1020.28
-9,-174,-926.492
-8,-174,-833.431
-7,-174,-741.139
-6,-174,-649.659
-5,-174,-559.032
-4,-174,-469.299
-3,-174,-380.499
-2,-174,-292.669
-1,-174,-205.846
0,-174,-120.066
1,-174,-35.362
2,-174,48.2322
3,-174,130.686
4,-174,211.968
5,-174,292.052
6,-174,370.909
7,-174,448.515
8,-174,524.844
9,-174,599.875
10,-174,673.587
11,-174,745.959
12,-174,816.975
13,-174,886.617
14,-174,954.871
15,-174,1021.72
16,-174,1087.16
17,-174,1151.18
18,-174,1213.76
19,-174,1274.91
20,-174,1334.61
21,-174,1392.87
22,-174,1449.67
23,-174,1505.02
24,-174,1558.92
25,-174,1611.38
26,-174,1662.39
27,-174,1711.95
28,-174,1760.09
29,-174,1806.8
30,-174,1852.09
31,-174,1895.98
32,-174,1938.47
33,-174,1979.58
34,-174,2019.33
35,-174,2057.72
36,-174,2094.77
37,-174,2130.51
38,-174,2164.95
39,-174,2198.11
40,-174,2230.01
41,-174,2260.66
42,-174,2290.11
43,-174,2318.36
44,-174,2345.44
45,-174,2371.37
46,-174,2396.19
47,-174,2419.9
48,-174,2442.55
49,-174,2464.16
50,-174,2484.75
51,-174,2504.35
52,-174,2522.99
53,-174,2540.69
54,-174,2557.49
55,-174,2573.42
56,-174,2588.49
57,-174,2602.74
58,-174,2616.19
59,-174,2628.88
60,-174,2640.83
61,-174,2652.06
62,-174,2662.61
63,-174,2672.51
64,-174,2681.77
65,-174,2690.42
66,-174,2698.49
67,-174,2706.01
68,-174,2713
69,-174,2719.47
70,-174,2725.47
71,-174,2730.99
72,-174,2736.08
73,-174,2740.74
74,-174,2745
75,-174,2748.88
76,-174,2752.39
77,-174,2755.55
78,-174,2758.38
79,-174,2760.89
80,-174,2763.1
81,-174,2765.01
82,-174,2766.65
83,-174,2768.01
84,-174,2769.11
85,-174,2769.96
86,-174,2770.56
87,-174,2770.93
88,-174,2771.05
89,-174,2770.95
90,-174,2770.61
91,-174,2770.05
92,-174,2769.25
93,-174,2768.22
94,-174,2766.96
95,-174,2765.46
96,-174,2763.72
97,-174,2761.72
98,-174,2759.47
99,-174,2756.95
100,-174,2754.15
101,-174,2751.07
102,-174,2747.68
103,-174,2743.98
104,-174,2739.95
105,-174,2735.58
106,-174,2730.85
107,-174,2725.75
108,-174,2720.24
109,-174,2714.33
110,-174,2707.97
111,-174,2701.16
112,-174,2693.88
113,-174,2686.09
114,-174,2677.78
115,-174,2668.92
116,-174,2659.49
117,-174,2649.46
118,-174,2638.81
119,-174,2627.51
120,-174,2615.53
121,-174,2602.85
122,-174,2589.45
123,-174,2575.28
124,-174,2560.34
125,-174,2544.58
126,-174,2527.98
127,-174,2510.51
128,-174,2492.15
129,-174,2472.87
130,-174,2452.63
131,-174,2431.42
132,-174,2409.2
133,-174,2385.95
134,-174,2361.64
135,-174,2336.24
136,-174,2309.74
137,-174,2282.1
138,-174,2253.31
139,-174,2223.33
140,-174,2192.14
141,-174,2159.73
142,-174,2126.07
143,-174,2091.14
144,-174,2054.92
145,-174,2017.39
146,-174,1978.54
147,-174,1938.34
148,-174,1896.79
149,-174,1853.87
150,-174,1809.56
151,-174,1763.86
152,-174,1716.75
153,-174,1668.23
154,-174,1618.28
155,-174,1566.9
156,-174,1514.09
157,-174,1459.84
158,-174,1404.15
159,-174,1347.01
160,-174,1288.44
161,-174,1228.43
162,-174,1166.98
163,-174,1104.1
164,-174,1039.8
165,-174,974.091
166,-174,906.976
167,-174,838.468
168,-174,768.582
169,-174,697.333
170,-174,624.736
171,-174,550.809
172,-174,475.573
173,-174,399.049
174,-174,321.258
175,-174,242.225
176,-174,161.977
177,-174,80.5393
178,-174,-2.0586
179,-174,-85.7868
180,-174,-170.614
-180,-173,-194.965
-179,-173,-281.517
-178,-173,-369.273
-177,-173,-458.195
-176,-173,-548.244
-175,-173,-639.377
-174,-173,-731.55
-173,-173,-824.72
-172,-173,-918.841
-171,-173,-1013.86
-170,-173,-1109.74
-169,-173,-1206.43
-168,-173,-1303.87
-167,-173,-1402.01
-166,-173,-1500.8
-165,-173,-1600.19
-164,-173,-1700.12
-163,-173,-1800.54
-162,-173,-1901.38
-161,-173,-2002.61
-160,-173,-2104.15
-159,-173,-2205.94
-158,-173,-2307.94
-157,-173,-2410.08
-156,-173,-2512.3
-155,-173,-2614.55
-154,-173,-2716.76
-153,-173,-2818.87
-152,-173,-2920.82
-151,-173,-3022.56
-150,-173,-3124.02
-149,-173,-3225.14
-148,-173,-3325.87
-147,-173,-3426.14
-146,-173,-3525.9
-145,-173,-3625.07
-144,-173,-3723.62
-143,-173,-3821.47
-142,-173,-3918.57
-141,-173,-4014.87
-140,-173,-4110.3
