Phi[deg],Theta[deg],dB(GainTotal)
-53,-177,-5.79197
-52,-177,-5.80002
-51,-177,-5.80826
-50,-177,-5.81668
-49,-177,-5.82527
-48,-177,-5.83404
-47,-177,-5.84297
-46,-177,-5.85208
-45,-177,-5.86135
-44,-177,-5.87078
-43,-177,-5.88038
-42,-177,-5.89012
-41,-177,-5.90003
-40,-177,-5.91008
-39,-177,-5.92028
-38,-177,-5.93062
-37,-177,-5.9411
-36,-177,-5.95172
-35,-177,-5.96247
-34,-177,-5.97335
-33,-177,-5.98436
-32,-177,-5.99549
-31,-177,-6.00674
-30,-177,-6.01811
-29,-177,-6.02959
-28,-177,-6.04118
-27,-177,-6.05287
-26,-177,-6.06467
-25,-177,-6.07656
-24,-177,-6.08855
-23,-177,-6.10063
-22,-177,-6.1128
-21,-177,-6.12505
-20,-177,-6.13737
-19,-177,-6.14978
-18,-177,-6.16225
-17,-177,-6.1748
-16,-177,-6.18741
-15,-177,-6.20008
-14,-177,-6.2128
-13,-177,-6.22558
-12,-177,-6.2384
-11,-177,-6.25128
-10,-177,-6.26419
-9,-177,-6.27713
-8,-177,-6.29012
-7,-177,-6.30313
-6,-177,-6.31616
-5,-177,-6.32922
-4,-177,-6.34229
-3,-177,-6.35538
-2,-177,-6.36848
-1,-177,-6.38158
0,-177,-6.39468
1,-177,-6.40778
2,-177,-6.42088
3,-177,-6.43396
4,-177,-6.44703
5,-177,-6.46008
6,-177,-6.47311
7,-177,-6.48612
8,-177,-6.49909
9,-177,-6.51204
10,-177,-6.52494
11,-177,-6.5378
12,-177,-6.55062
13,-177,-6.56339
14,-177,-6.57611
15,-177,-6.58877
16,-177,-6.60138
17,-177,-6.61391
18,-177,-6.62639
19,-177,-6.63879
20,-177,-6.65111
21,-177,-6.66336
22,-177,-6.67553
23,-177,-6.68761
24,-177,-6.69961
25,-177,-6.71151
26,-177,-6.72331
27,-177,-6.73502
28,-177,-6.74663
29,-177,-6.75813
30,-177,-6.76952
31,-177,-6.7808
32,-177,-6.79196
33,-177,-6.80301
34,-177,-6.81393
35,-177,-6.82473
36,-177,-6.8354
37,-177,-6.84594
38,-177,-6.85635
39,-177,-6.86662
40,-177,-6.87674
41,-177,-6.88673
42,-177,-6.89657
43,-177,-6.90626
44,-177,-6.9158
45,-177,-6.92519
46,-177,-6.93442
47,-177,-6.94349
48,-177,-6.9524
49,-177,-6.96114
50,-177,-6.96972
51,-177,-6.97813
52,-177,-6.98636
53,-177,-6.99442
54,-177,-7.00231
55,-177,-7.01001
56,-177,-7.01754
57,-177,-7.02488
58,-177,-7.03203
59,-177,-7.039
60,-177,-7.04578
61,-177,-7.05237
62,-177,-7.05876
63,-177,-7.06496
64,-177,-7.07097
65,-177,-7.07677
66,-177,-7.08237
67,-177,-7.08777
68,-177,-7.09297
69,-177,-7.09796
70,-177,-7.10275
71,-177,-7.10732
72,-177,-7.11169
73,-177,-7.11584
74,-177,-7.11979
75,-177,-7.12352
76,-177,-7.12703
77,-177,-7.13034
78,-177,-7.13342
79,-177,-7.13628
80,-177,-7.13893
81,-177,-7.14136
82,-177,-7.14357
83,-177,-7.14555
84,-177,-7.14732
85,-177,-7.14886
86,-177,-7.15018
87,-177,-7.15128
88,-177,-7.15215
89,-177,-7.1528
90,-177,-7.15322
91,-177,-7.15342
92,-177,-7.1534
93,-177,-7.15315
94,-177,-7.15267
95,-177,-7.15197
96,-177,-7.15104
97,-177,-7.14989
98,-177,-7.14852
99,-177,-7.14692
100,-177,-7.14509
101,-177,-7.14304
102,-177,-7.14077
103,-177,-7.13828
104,-177,-7.13556
105,-177,-7.13262
106,-177,-7.12947
107,-177,-7.12609
108,-177,-7.12249
109,-177,-7.11867
110,-177,-7.11464
111,-177,-7.11039
112,-177,-7.10592
113,-177,-7.10125
114,-177,-7.09635
115,-177,-7.09125
116,-177,-7.08594
117,-177,-7.08041
118,-177,-7.07468
119,-177,-7.06875
120,-177,-7.06261
121,-177,-7.05627
122,-177,-7.04973
123,-177,-7.04298
124,-177,-7.03605
125,-177,-7.02891
126,-177,-7.02159
127,-177,-7.01407
128,-177,-7.00636
129,-177,-6.99847
130,-177,-6.99039
131,-177,-6.98213
132,-177,-6.9737
133,-177,-6.96508
134,-177,-6.95629
135,-177,-6.94733
136,-177,-6.93819
137,-177,-6.92889
138,-177,-6.91943
139,-177,-6.9098
140,-177,-6.90002
141,-177,-6.89008
142,-177,-6.87998
143,-177,-6.86974
144,-177,-6.85935
145,-177,-6.84882
146,-177,-6.83814
147,-177,-6.82733
148,-177,-6.81638
149,-177,-6.8053
150,-177,-6.7941
151,-177,-6.78277
152,-177,-6.77132
153,-177,-6.75975
154,-177,-6.74807
155,-177,-6.73628
156,-177,-6.72438
157,-177,-6.71237
158,-177,-6.70027
159,-177,-6.68807
160,-177,-6.67578
161,-177,-6.66341
162,-177,-6.65094
163,-177,-6.6384
164,-177,-6.62578
165,-177,-6.61308
166,-177,-6.60032
167,-177,-6.58749
168,-177,-6.5746
169,-177,-6.56165
170,-177,-6.54865
171,-177,-6.5356
172,-177,-6.52251
173,-177,-6.50937
174,-177,-6.4962
175,-177,-6.48299
176,-177,-6.46976
177,-177,-6.4565
178,-177,-6.44322
179,-177,-6.42992
180,-177,-6.41661
-180,-176,-6.42163
-179,-176,-6.40389
-178,-176,-6.38613
-177,-176,-6.36838
-176,-176,-6.35062
-175,-176,-6.33288
-174,-176,-6.31515
-173,-176,-6.29745
-172,-176,-6.27976
-171,-176,-6.26212
-170,-176,-6.24451
-169,-176,-6.22694
-168,-176,-6.20942
-167,-176,-6.19195
-166,-176,-6.17455
-165,-176,-6.15721
-164,-176,-6.13994
-163,-176,-6.12275
-162,-176,-6.10564
-161,-176,-6.08862
-160,-176,-6.07169
-159,-176,-6.05486
-158,-176,-6.03814
-157,-176,-6.02152
-156,-176,-6.00502
-155,-176,-5.98863
-154,-176,-5.97238
-153,-176,-5.95625
-152,-176,-5.94025
-151,-176,-5.9244
-150,-176,-5.9087
-149,-176,-5.89314
-148,-176,-5.87774
-147,-176,-5.8625
-146,-176,-5.84742
-145,-176,-5.83252
-144,-176,-5.81779
-143,-176,-5.80324
-142,-176,-5.78887
-141,-176,-5.7747
-140,-176,-5.76071
-139,-176,-5.74693
-138,-176,-5.73334
-137,-176,-5.71997
-136,-176,-5.7068
-135,-176,-5.69385
-134,-176,-5.68112
-133,-176,-5.66861
-132,-176,-5.65633
-131,-176,-5.64428
-130,-176,-5.63247
-129,-176,-5.62089
-128,-176,-5.60956
-127,-176,-5.59847
-126,-176,-5.58764
-125,-176,-5.57705
-124,-176,-5.56673
-123,-176,-5.55666
-122,-176,-5.54686
-121,-176,-5.53732
-120,-176,-5.52805
-119,-176,-5.51905
-118,-176,-5.51033
-117,-176,-5.50189
-116,-176,-5.49373
-115,-176,-5.48585
-114,-176,-5.47825
-113,-176,-5.47094
-112,-176,-5.46393
-111,-176,-5.4572
-110,-176,-5.45077
-109,-176,-5.44464
-108,-176,-5.4388
-107,-176,-5.43327
-106,-176,-5.42804
-105,-176,-5.42311
-104,-176,-5.41848
-103,-176,-5.41416
-102,-176,-5.41015
-101,-176,-5.40645
-100,-176,-5.40306
-99,-176,-5.39998
-98,-176,-5.39721
-97,-176,-5.39475
-96,-176,-5.39261
-95,-176,-5.39078
-94,-176,-5.38926
-93,-176,-5.38806
-92,-176,-5.38718
-91,-176,-5.3866
-90,-176,-5.38635
-89,-176,-5.38641
-88,-176,-5.38678
-87,-176,-5.38747
-86,-176,-5.38848
-85,-176,-5.3898
-84,-176,-5.39143
-83,-176,-5.39337
-82,-176,-5.39563
-81,-176,-5.3982
-80,-176,-5.40107
-79,-176,-5.40426
-78,-176,-5.40776
-77,-176,-5.41156
-76,-176,-5.41567
-75,-176,-5.42008
-74,-176,-5.42479
-73,-176,-5.4298
-72,-176,-5.43512
-71,-176,-5.44073
-70,-176,-5.44663
-69,-176,-5.45283
-68,-176,-5.45932
-67,-176,-5.46609
-66,-176,-5.47316
-65,-176,-5.4805
-64,-176,-5.48813
-63,-176,-5.49604
-62,-176,-5.50423
-61,-176,-5.51268
-60,-176,-5.52141
-59,-176,-5.53041
-58,-176,-5.53967
-57,-176,-5.54919
-56,-176,-5.55897
-55,-176,-5.569
-54,-176,-5.57929
-53,-176,-5.58983
-52,-176,-5.60061
-51,-176,-5.61163
-50,-176,-5.62289
-49,-176,-5.63438
-48,-176,-5.6461
-47,-176,-5.65805
-46,-176,-5.67023
-45,-176,-5.68262
-44,-176,-5.69522
-43,-176,-5.70804
-42,-176,-5.72106
-41,-176,-5.73428
-40,-176,-5.7477
-39,-176,-5.76132
-38,-176,-5.77512
-37,-176,-5.78911
-36,-176,-5.80328
-35,-176,-5.81762
-34,-176,-5.83214
-33,-176,-5.84682
-32,-176,-5.86166
-31,-176,-5.87666
-30,-176,-5.89181
-29,-176,-5.90711
-28,-176,-5.92255
-27,-176,-5.93813
-26,-176,-5.95384
-25,-176,-5.96968
-24,-176,-5.98564
-23,-176,-6.00172
-22,-176,-6.01792
-21,-176,-6.03422
-20,-176,-6.05062
-19,-176,-6.06712
-18,-176,-6.08371
-17,-176,-6.1004
-16,-176,-6.11716
-15,-176,-6.134
-14,-176,-6.15091
-13,-176,-6.16789
-12,-176,-6.18493
-11,-176,-6.20203
-10,-176,-6.21917
-9,-176,-6.23637
-8,-176,-6.2536
-7,-176,-6.27087
-6,-176,-6.28817
-5,-176,-6.3055
-4,-176,-6.32284
-3,-176,-6.3402
-2,-176,-6.35757
-1,-176,-6.37494
0,-176,-6.39232
1,-176,-6.40968
2,-176,-6.42704
3,-176,-6.44437
4,-176,-6.46169
5,-176,-6.47898
6,-176,-6.49624
7,-176,-6.51346
8,-176,-6.53064
9,-176,-6.54777
10,-176,-6.56485
11,-176,-6.58188
12,-176,-6.59884
13,-176,-6.61573
14,-176,-6.63256
15,-176,-6.6493
16,-176,-6.66597
17,-176,-6.68255
18,-176,-6.69904
19,-176,-6.71543
20,-176,-6.73172
21,-176,-6.74791
22,-176,-6.76399
23,-176,-6.77995
24,-176,-6.7958
25,-176,-6.81152
26,-176,-6.82711
27,-176,-6.84257
28,-176,-6.8579
29,-176,-6.87308
30,-176,-6.88812
31,-176,-6.90302
32,-176,-6.91775
33,-176,-6.93233
34,-176,-6.94675
35,-176,-6.961
36,-176,-6.97509
37,-176,-6.989
38,-176,-7.00273
39,-176,-7.01628
40,-176,-7.02964
41,-176,-7.04282
42,-176,-7.0558
43,-176,-7.06859
44,-176,-7.08118
45,-176,-7.09357
46,-176,-7.10575
47,-176,-7.11772
48,-176,-7.12947
49,-176,-7.14101
50,-176,-7.15233
51,-176,-7.16343
52,-176,-7.1743
53,-176,-7.18494
54,-176,-7.19535
55,-176,-7.20553
56,-176,-7.21547
57,-176,-7.22517
58,-176,-7.23462
59,-176,-7.24383
60,-176,-7.25279
61,-176,-7.2615
62,-176,-7.26995
63,-176,-7.27815
64,-176,-7.28609
65,-176,-7.29377
66,-176,-7.30119
67,-176,-7.30834
68,-176,-7.31523
69,-176,-7.32185
70,-176,-7.32819
71,-176,-7.33427
72,-176,-7.34007
73,-176,-7.34559
74,-176,-7.35083
75,-176,-7.3558
76,-176,-7.36048
77,-176,-7.36488
78,-176,-7.369
79,-176,-7.37283
80,-176,-7.37637
81,-176,-7.37963
82,-176,-7.3826
83,-176,-7.38527
84,-176,-7.38766
85,-176,-7.38975
86,-176,-7.39156
87,-176,-7.39306
88,-176,-7.39428
89,-176,-7.3952
90,-176,-7.39582
91,-176,-7.39615
92,-176,-7.39619
93,-176,-7.39592
94,-176,-7.39537
95,-176,-7.39451
96,-176,-7.39336
97,-176,-7.39191
98,-176,-7.39017
99,-176,-7.38812
100,-176,-7.38579
101,-176,-7.38316
102,-176,-7.38023
103,-176,-7.37701
104,-176,-7.37349
105,-176,-7.36969
106,-176,-7.36559
107,-176,-7.3612
108,-176,-7.35651
109,-176,-7.35154
110,-176,-7.34629
111,-176,-7.34074
112,-176,-7.33491
113,-176,-7.32879
114,-176,-7.3224
115,-176,-7.31572
116,-176,-7.30876
117,-176,-7.30152
118,-176,-7.29401
119,-176,-7.28623
120,-176,-7.27817
121,-176,-7.26984
122,-176,-7.26125
123,-176,-7.25239
124,-176,-7.24327
125,-176,-7.23388
126,-176,-7.22424
127,-176,-7.21435
128,-176,-7.2042
129,-176,-7.1938
130,-176,-7.18316
131,-176,-7.17227
132,-176,-7.16114
133,-176,-7.14977
134,-176,-7.13817
135,-176,-7.12634
136,-176,-7.11428
137,-176,-7.10199
138,-176,-7.08948
139,-176,-7.07676
140,-176,-7.06382
141,-176,-7.05068
142,-176,-7.03732
143,-176,-7.02377
144,-176,-7.01002
145,-176,-6.99607
146,-176,-6.98193
147,-176,-6.96761
148,-176,-6.95311
149,-176,-6.93842
150,-176,-6.92357
151,-176,-6.90855
152,-176,-6.89336
153,-176,-6.87802
154,-176,-6.86252
155,-176,-6.84687
156,-176,-6.83107
157,-176,-6.81513
158,-176,-6.79906
159,-176,-6.78286
160,-176,-6.76654
161,-176,-6.75009
162,-176,-6.73352
163,-176,-6.71685
164,-176,-6.70007
165,-176,-6.68319
166,-176,-6.66622
167,-176,-6.64916
168,-176,-6.63201
169,-176,-6.61478
170,-176,-6.59748
171,-176,-6.58011
172,-176,-6.56268
173,-176,-6.54519
174,-176,-6.52765
175,-176,-6.51007
176,-176,-6.49244
177,-176,-6.47478
178,-176,-6.45709
179,-176,-6.43937
180,-176,-6.42163
-180,-175,-6.42714
-179,-175,-6.40498
-178,-175,-6.38282
-177,-175,-6.36065
-176,-175,-6.33848
-175,-175,-6.31632
-174,-175,-6.29418
-173,-175,-6.27207
-172,-175,-6.24998
-171,-175,-6.22794
-170,-175,-6.20593
-169,-175,-6.18398
-168,-175,-6.16209
-167,-175,-6.14027
-166,-175,-6.11852
-165,-175,-6.09684
-164,-175,-6.07526
-163,-175,-6.05377
-162,-175,-6.03238
-161,-175,-6.0111
-160,-175,-5.98994
-159,-175,-5.96889
-158,-175,-5.94798
-157,-175,-5.9272
-156,-175,-5.90656
-155,-175,-5.88607
-154,-175,-5.86574
-153,-175,-5.84557
-152,-175,-5.82556
-151,-175,-5.80573
-150,-175,-5.78609
-149,-175,-5.76663
-148,-175,-5.74736
-147,-175,-5.72829
-146,-175,-5.70943
-145,-175,-5.69079
-144,-175,-5.67236
-143,-175,-5.65415
-142,-175,-5.63618
-141,-175,-5.61844
-140,-175,-5.60094
-139,-175,-5.58369
-138,-175,-5.5667
-137,-175,-5.54996
-136,-175,-5.53349
-135,-175,-5.51728
-134,-175,-5.50135
-133,-175,-5.4857
-132,-175,-5.47034
-131,-175,-5.45526
-130,-175,-5.44048
-129,-175,-5.426
-128,-175,-5.41182
-127,-175,-5.39795
-126,-175,-5.38439
-125,-175,-5.37115
-124,-175,-5.35824
-123,-175,-5.34565
-122,-175,-5.33338
-121,-175,-5.32145
-120,-175,-5.30986
-119,-175,-5.29861
-118,-175,-5.28771
-117,-175,-5.27715
-116,-175,-5.26695
-115,-175,-5.2571
-114,-175,-5.24761
-113,-175,-5.23848
-112,-175,-5.22971
-111,-175,-5.22131
-110,-175,-5.21328
-109,-175,-5.20562
-108,-175,-5.19834
-107,-175,-5.19143
-106,-175,-5.1849
-105,-175,-5.17875
-104,-175,-5.17299
-103,-175,-5.16761
-102,-175,-5.16261
-101,-175,-5.158
-100,-175,-5.15379
-99,-175,-5.14996
-98,-175,-5.14652
-97,-175,-5.14347
-96,-175,-5.14082
-95,-175,-5.13856
-94,-175,-5.1367
-93,-175,-5.13523
-92,-175,-5.13416
-91,-175,-5.13348
-90,-175,-5.1332
-89,-175,-5.13331
-88,-175,-5.13382
-87,-175,-5.13472
-86,-175,-5.13602
-85,-175,-5.13771
-84,-175,-5.13979
-83,-175,-5.14226
-82,-175,-5.14513
-81,-175,-5.14839
-80,-175,-5.15203
-79,-175,-5.15606
-78,-175,-5.16048
-77,-175,-5.16528
-76,-175,-5.17046
-75,-175,-5.17603
-74,-175,-5.18197
-73,-175,-5.18829
-72,-175,-5.19498
-71,-175,-5.20205
-70,-175,-5.20948
-69,-175,-5.21728
-68,-175,-5.22544
-67,-175,-5.23397
-66,-175,-5.24285
-65,-175,-5.25209
-64,-175,-5.26167
-63,-175,-5.27161
-62,-175,-5.28189
-61,-175,-5.29251
-60,-175,-5.30347
-59,-175,-5.31477
-58,-175,-5.32639
-57,-175,-5.33834
-56,-175,-5.35061
-55,-175,-5.3632
-54,-175,-5.3761
-53,-175,-5.38931
-52,-175,-5.40283
-51,-175,-5.41664
-50,-175,-5.43075
-49,-175,-5.44515
-48,-175,-5.45984
-47,-175,-5.47481
-46,-175,-5.49005
-45,-175,-5.50557
-44,-175,-5.52135
-43,-175,-5.53739
-42,-175,-5.55369
-41,-175,-5.57023
-40,-175,-5.58702
-39,-175,-5.60405
-38,-175,-5.62132
-37,-175,-5.63881
-36,-175,-5.65652
-35,-175,-5.67445
-34,-175,-5.69259
-33,-175,-5.71093
-32,-175,-5.72947
-31,-175,-5.74821
-30,-175,-5.76713
-29,-175,-5.78623
-28,-175,-5.80551
-27,-175,-5.82495
-26,-175,-5.84456
-25,-175,-5.86432
-24,-175,-5.88424
-23,-175,-5.90429
-22,-175,-5.92448
-21,-175,-5.94481
-20,-175,-5.96526
-19,-175,-5.98582
-18,-175,-6.0065
-17,-175,-6.02728
-16,-175,-6.04816
-15,-175,-6.06914
-14,-175,-6.09019
-13,-175,-6.11133
-12,-175,-6.13254
-11,-175,-6.15382
-10,-175,-6.17516
-9,-175,-6.19655
-8,-175,-6.21798
-7,-175,-6.23946
-6,-175,-6.26097
-5,-175,-6.2825
-4,-175,-6.30406
-3,-175,-6.32563
-2,-175,-6.34721
-1,-175,-6.36879
0,-175,-6.39037
1,-175,-6.41193
2,-175,-6.43347
3,-175,-6.45499
4,-175,-6.47649
5,-175,-6.49794
6,-175,-6.51935
7,-175,-6.54071
8,-175,-6.56201
9,-175,-6.58326
10,-175,-6.60443
11,-175,-6.62553
12,-175,-6.64655
13,-175,-6.66748
14,-175,-6.68832
15,-175,-6.70907
16,-175,-6.72971
17,-175,-6.75023
18,-175,-6.77065
19,-175,-6.79094
20,-175,-6.8111
21,-175,-6.83113
22,-175,-6.85102
23,-175,-6.87077
24,-175,-6.89037
25,-175,-6.90981
26,-175,-6.9291
27,-175,-6.94822
28,-175,-6.96716
29,-175,-6.98593
30,-175,-7.00452
31,-175,-7.02292
32,-175,-7.04113
33,-175,-7.05915
34,-175,-7.07696
35,-175,-7.09457
36,-175,-7.11196
37,-175,-7.12915
38,-175,-7.14611
39,-175,-7.16284
40,-175,-7.17935
41,-175,-7.19562
42,-175,-7.21165
43,-175,-7.22745
44,-175,-7.24299
45,-175,-7.25829
46,-175,-7.27333
47,-175,-7.28811
48,-175,-7.30263
49,-175,-7.31688
50,-175,-7.33086
51,-175,-7.34456
52,-175,-7.35799
53,-175,-7.37114
54,-175,-7.384
55,-175,-7.39658
56,-175,-7.40886
57,-175,-7.42084
58,-175,-7.43253
59,-175,-7.44392
60,-175,-7.455
61,-175,-7.46577
62,-175,-7.47623
63,-175,-7.48638
64,-175,-7.49621
65,-175,-7.50572
66,-175,-7.51492
67,-175,-7.52378
68,-175,-7.53232
69,-175,-7.54053
70,-175,-7.54841
71,-175,-7.55595
72,-175,-7.56316
73,-175,-7.57002
74,-175,-7.57655
75,-175,-7.58274
76,-175,-7.58858
77,-175,-7.59407
78,-175,-7.59921
79,-175,-7.60401
80,-175,-7.60845
81,-175,-7.61254
82,-175,-7.61628
83,-175,-7.61966
84,-175,-7.62269
85,-175,-7.62535
86,-175,-7.62766
87,-175,-7.6296
88,-175,-7.63119
89,-175,-7.63241
90,-175,-7.63327
91,-175,-7.63376
92,-175,-7.6339
93,-175,-7.63366
94,-175,-7.63307
95,-175,-7.6321
96,-175,-7.63078
97,-175,-7.62908
98,-175,-7.62702
99,-175,-7.6246
100,-175,-7.62181
101,-175,-7.61866
102,-175,-7.61514
103,-175,-7.61125
104,-175,-7.60701
105,-175,-7.6024
106,-175,-7.59743
107,-175,-7.5921
108,-175,-7.58641
109,-175,-7.58036
110,-175,-7.57395
111,-175,-7.56719
112,-175,-7.56007
113,-175,-7.5526
114,-175,-7.54478
115,-175,-7.5366
116,-175,-7.52808
117,-175,-7.51922
118,-175,-7.51001
119,-175,-7.50046
120,-175,-7.49057
121,-175,-7.48034
122,-175,-7.46978
123,-175,-7.45889
124,-175,-7.44766
125,-175,-7.43612
126,-175,-7.42425
127,-175,-7.41206
128,-175,-7.39955
129,-175,-7.38673
130,-175,-7.3736
131,-175,-7.36017
132,-175,-7.34643
133,-175,-7.33239
134,-175,-7.31806
135,-175,-7.30344
136,-175,-7.28853
137,-175,-7.27334
138,-175,-7.25787
139,-175,-7.24213
140,-175,-7.22611
141,-175,-7.20983
142,-175,-7.1933
143,-175,-7.1765
144,-175,-7.15946
145,-175,-7.14217
146,-175,-7.12464
147,-175,-7.10687
148,-175,-7.08888
149,-175,-7.07066
150,-175,-7.05222
151,-175,-7.03356
152,-175,-7.0147
153,-175,-6.99564
154,-175,-6.97638
155,-175,-6.95693
156,-175,-6.9373
157,-175,-6.91748
158,-175,-6.89749
159,-175,-6.87734
160,-175,-6.85703
161,-175,-6.83656
162,-175,-6.81594
163,-175,-6.79519
164,-175,-6.7743
165,-175,-6.75328
166,-175,-6.73213
167,-175,-6.71088
168,-175,-6.68951
169,-175,-6.66804
170,-175,-6.64648
171,-175,-6.62483
172,-175,-6.6031
173,-175,-6.58129
174,-175,-6.55942
175,-175,-6.53748
176,-175,-6.51549
177,-175,-6.49345
178,-175,-6.47138
179,-175,-6.44927
180,-175,-6.42714
-180,-174,-6.43316
-179,-174,-6.40664
-178,-174,-6.3801
-177,-174,-6.35355
-176,-174,-6.327
-175,-174,-6.30046
-174,-174,-6.27394
-173,-174,-6.24745
-172,-174,-6.22099
-171,-174,-6.19457
-170,-174,-6.1682
-169,-174,-6.14189
-168,-174,-6.11566
-167,-174,-6.0895
-166,-174,-6.06342
-165,-174,-6.03744
-164,-174,-6.01156
-163,-174,-5.9858
-162,-174,-5.96015
-161,-174,-5.93463
-160,-174,-5.90925
-159,-174,-5.88401
-158,-174,-5.85892
-157,-174,-5.834
-156,-174,-5.80924
-155,-174,-5.78466
-154,-174,-5.76027
-153,-174,-5.73606
-152,-174,-5.71206
-151,-174,-5.68827
-150,-174,-5.6647
-149,-174,-5.64134
-148,-174,-5.61822
-147,-174,-5.59534
-146,-174,-5.57271
-145,-174,-5.55033
-144,-174,-5.52821
-143,-174,-5.50636
-142,-174,-5.48479
-141,-174,-5.46349
-140,-174,-5.44249
-139,-174,-5.42179
-138,-174,-5.40139
-137,-174,-5.38129
-136,-174,-5.36152
-135,-174,-5.34207
-134,-174,-5.32294
-133,-174,-5.30416
-132,-174,-5.28571
-131,-174,-5.26761
-130,-174,-5.24987
-129,-174,-5.23248
-128,-174,-5.21546
-127,-174,-5.19881
-126,-174,-5.18254
-125,-174,-5.16665
-124,-174,-5.15114
-123,-174,-5.13603
-122,-174,-5.12131
-121,-174,-5.10699
-120,-174,-5.09308
-119,-174,-5.07958
-118,-174,-5.0665
-117,-174,-5.05383
-116,-174,-5.04159
-115,-174,-5.02977
-114,-174,-5.01839
-113,-174,-5.00744
-112,-174,-4.99692
-111,-174,-4.98685
-110,-174,-4.97722
-109,-174,-4.96804
-108,-174,-4.95932
-107,-174,-4.95104
-106,-174,-4.94322
-105,-174,-4.93586
-104,-174,-4.92896
-103,-174,-4.92252
-102,-174,-4.91655
-101,-174,-4.91104
-100,-174,-4.906
-99,-174,-4.90143
-98,-174,-4.89733
-97,-174,-4.89371
-96,-174,-4.89055
-95,-174,-4.88787
-94,-174,-4.88567
-93,-174,-4.88394
-92,-174,-4.88269
-91,-174,-4.88191
-90,-174,-4.88161
-89,-174,-4.88178
-88,-174,-4.88243
-87,-174,-4.88356
-86,-174,-4.88516
-85,-174,-4.88723
-84,-174,-4.88977
-83,-174,-4.89279
-82,-174,-4.89628
-81,-174,-4.90023
-80,-174,-4.90466
-79,-174,-4.90955
-78,-174,-4.9149
-77,-174,-4.92071
-76,-174,-4.92699
-75,-174,-4.93372
-74,-174,-4.9409
-73,-174,-4.94854
-72,-174,-4.95662
-71,-174,-4.96515
-70,-174,-4.97413
-69,-174,-4.98354
-68,-174,-4.99339
-67,-174,-5.00368
-66,-174,-5.01439
-65,-174,-5.02553
-64,-174,-5.03709
-63,-174,-5.04906
-62,-174,-5.06145
-61,-174,-5.07425
-60,-174,-5.08745
-59,-174,-5.10105
-58,-174,-5.11505
-57,-174,-5.12943
-56,-174,-5.1442
-55,-174,-5.15935
-54,-174,-5.17488
-53,-174,-5.19077
-52,-174,-5.20703
-51,-174,-5.22364
-50,-174,-5.24061
-49,-174,-5.25792
-48,-174,-5.27557
-47,-174,-5.29356
-46,-174,-5.31188
-45,-174,-5.33052
-44,-174,-5.34947
-43,-174,-5.36874
-42,-174,-5.38831
-41,-174,-5.40817
-40,-174,-5.42833
-39,-174,-5.44876
-38,-174,-5.46948
-37,-174,-5.49046
-36,-174,-5.51171
-35,-174,-5.53321
-34,-174,-5.55496
-33,-174,-5.57695
-32,-174,-5.59918
-31,-174,-5.62163
-30,-174,-5.6443
-29,-174,-5.66719
-28,-174,-5.69028
-27,-174,-5.71356
-26,-174,-5.73704
-25,-174,-5.7607
-24,-174,-5.78453
-23,-174,-5.80853
-22,-174,-5.83269
-21,-174,-5.85701
-20,-174,-5.88146
-19,-174,-5.90606
-18,-174,-5.93078
-17,-174,-5.95562
-16,-174,-5.98058
-15,-174,-6.00564
-14,-174,-6.03079
-13,-174,-6.05604
-12,-174,-6.08137
-11,-174,-6.10678
-10,-174,-6.13225
-9,-174,-6.15777
-8,-174,-6.18335
-7,-174,-6.20897
-6,-174,-6.23463
-5,-174,-6.26031
-4,-174,-6.28602
-3,-174,-6.31173
-2,-174,-6.33745
-1,-174,-6.36317
0,-174,-6.38887
1,-174,-6.41456
2,-174,-6.44021
3,-174,-6.46584
4,-174,-6.49142
5,-174,-6.51695
6,-174,-6.54243
7,-174,-6.56784
8,-174,-6.59318
9,-174,-6.61844
10,-174,-6.64362
11,-174,-6.6687
12,-174,-6.69368
13,-174,-6.71856
14,-174,-6.74332
15,-174,-6.76796
16,-174,-6.79247
17,-174,-6.81684
18,-174,-6.84107
19,-174,-6.86516
20,-174,-6.88909
21,-174,-6.91285
22,-174,-6.93645
23,-174,-6.95987
24,-174,-6.98311
25,-174,-7.00617
26,-174,-7.02903
27,-174,-7.05169
28,-174,-7.07414
29,-174,-7.09638
30,-174,-7.1184
31,-174,-7.1402
32,-174,-7.16177
33,-174,-7.1831
34,-174,-7.2042
35,-174,-7.22504
36,-174,-7.24564
37,-174,-7.26597
38,-174,-7.28605
39,-174,-7.30586
40,-174,-7.32539
41,-174,-7.34465
42,-174,-7.36362
43,-174,-7.3823
44,-174,-7.4007
45,-174,-7.41879
46,-174,-7.43659
47,-174,-7.45408
48,-174,-7.47125
49,-174,-7.48811
50,-174,-7.50466
51,-174,-7.52087
52,-174,-7.53677
53,-174,-7.55232
54,-174,-7.56755
55,-174,-7.58243
56,-174,-7.59697
57,-174,-7.61116
58,-174,-7.625
59,-174,-7.63849
60,-174,-7.65161
61,-174,-7.66438
62,-174,-7.67678
63,-174,-7.68881
64,-174,-7.70048
65,-174,-7.71176
66,-174,-7.72267
67,-174,-7.7332
68,-174,-7.74334
69,-174,-7.7531
70,-174,-7.76247
71,-174,-7.77145
72,-174,-7.78003
73,-174,-7.78821
74,-174,-7.796
75,-174,-7.80338
76,-174,-7.81036
77,-174,-7.81693
78,-174,-7.8231
79,-174,-7.82885
80,-174,-7.83419
81,-174,-7.83912
